split,split_index,label,audio_rel_path,source_audio_path,speech_seconds,left_speech_seconds,right_speech_seconds,total_window_seconds
val,670,0,val/670.wav,datasets/audio_package_500/inserted_crossfade/inserted_237_000375_210_14597_210_9261_1_1530668986_7263853_631.wav,1.47,0.82,0.65,4.0
val,671,0,val/671.wav,datasets/audio_package_500/inserted_crossfade/inserted_238_000303_210_10987_210_4163_1_1529760555_4123902_488.wav,2.83,1.5,1.33,4.0
val,672,0,val/672.wav,datasets/audio_package_500/inserted_crossfade/inserted_239_000107_210_14072_210_5632_1_1530687092_5046021_433.wav,1.6600000000000001,0.33,1.33,4.0
val,673,0,val/673.wav,datasets/audio_package_500/inserted_crossfade/inserted_239_000107_210_14072_210_5632_1_1530687092_5046021_433.wav,1.83,1.09,0.74,4.0
val,674,0,val/674.wav,datasets/audio_package_500/inserted_crossfade/inserted_240_000275_210_2262_210_1849_1_1525508737_4555059_204.wav,1.96,1.09,0.87,4.0
val,675,0,val/675.wav,datasets/audio_package_500/inserted_crossfade/inserted_240_000275_210_2262_210_1849_1_1525508737_4555059_204.wav,1.91,1.2,0.71,4.0
val,676,0,val/676.wav,datasets/audio_package_500/inserted_crossfade/inserted_240_000275_210_2262_210_1849_1_1525508737_4555059_204.wav,1.95,1.39,0.56,4.0
val,677,0,val/677.wav,datasets/audio_package_500/inserted_crossfade/inserted_240_000275_210_2262_210_1849_1_1525508737_4555059_204.wav,2.78,1.39,1.39,4.0
val,678,0,val/678.wav,datasets/audio_package_500/inserted_crossfade/inserted_241_000345_210_14056_210_4163_1_1530604483_7572827_185.wav,2.61,1.68,0.93,4.0
val,679,0,val/679.wav,datasets/audio_package_500/inserted_crossfade/inserted_241_000345_210_14056_210_4163_1_1530604483_7572827_185.wav,2.23,1.21,1.02,4.0
val,680,0,val/680.wav,datasets/audio_package_500/inserted_crossfade/inserted_242_000033_210_11349_210_6753_1_1529800861_1101207_69.wav,2.0,0.4,1.6,4.0
val,681,0,val/681.wav,datasets/audio_package_500/inserted_crossfade/inserted_243_000285_210_1553_210_1886_1_1525004455_2563417_118.wav,2.83,1.42,1.41,4.0
val,682,0,val/682.wav,datasets/audio_package_500/inserted_crossfade/inserted_243_000285_210_1553_210_1886_1_1525004455_2563417_118.wav,2.55,1.45,1.1,4.0
val,683,0,val/683.wav,datasets/audio_package_500/inserted_crossfade/inserted_244_000262_210_14058_210_4163_1_1530697317_1216855_24.wav,2.27,1.32,0.95,4.0
val,684,0,val/684.wav,datasets/audio_package_500/inserted_crossfade/inserted_244_000262_210_14058_210_4163_1_1530697317_1216855_24.wav,2.06,1.23,0.83,4.0
val,685,0,val/685.wav,datasets/audio_package_500/inserted_crossfade/inserted_244_000262_210_14058_210_4163_1_1530697317_1216855_24.wav,2.27,1.29,0.98,4.0
val,686,0,val/686.wav,datasets/audio_package_500/inserted_crossfade/inserted_244_000262_210_14058_210_4163_1_1530697317_1216855_24.wav,1.46,1.05,0.41,4.0
val,687,0,val/687.wav,datasets/audio_package_500/inserted_crossfade/inserted_245_000248_210_14058_210_4163_1_1530690953_6327180_462.wav,3.44,1.93,1.51,4.0
val,688,0,val/688.wav,datasets/audio_package_500/inserted_crossfade/inserted_245_000248_210_14058_210_4163_1_1530690953_6327180_462.wav,2.56,1.56,1.0,4.0
val,689,0,val/689.wav,datasets/audio_package_500/inserted_crossfade/inserted_246_000044_210_10987_210_4163_1_1529760555_4123902_133.wav,1.8900000000000001,1.35,0.54,4.0
val,690,0,val/690.wav,datasets/audio_package_500/inserted_crossfade/inserted_246_000044_210_10987_210_4163_1_1529760555_4123902_133.wav,2.0999999999999996,0.97,1.13,4.0
val,691,0,val/691.wav,datasets/audio_package_500/inserted_crossfade/inserted_247_000325_210_14470_210_6400_1_1530583012_3092759_260.wav,2.49,1.15,1.34,4.0
val,692,0,val/692.wav,datasets/audio_package_500/inserted_crossfade/inserted_248_000083_210_14056_210_4163_1_1530604483_7572827_1040.wav,1.81,1.17,0.64,4.0
val,693,0,val/693.wav,datasets/audio_package_500/inserted_crossfade/inserted_248_000083_210_14056_210_4163_1_1530604483_7572827_1040.wav,2.7,1.35,1.35,4.0
val,694,0,val/694.wav,datasets/audio_package_500/inserted_crossfade/inserted_248_000083_210_14056_210_4163_1_1530604483_7572827_1040.wav,2.01,0.62,1.39,4.0
val,695,0,val/695.wav,datasets/audio_package_500/inserted_crossfade/inserted_249_000352_210_10987_210_4163_1_1529760555_4123902_382.wav,2.17,1.45,0.72,4.0
val,696,0,val/696.wav,datasets/audio_package_500/inserted_crossfade/inserted_250_000142_210_14410_210_7927_1_1530609728_6207925_808.wav,1.94,0.69,1.25,4.0
test,1,0,test/1.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000225_1283.wav,2.66,1.39,1.27,4.0
test,2,0,test/2.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000317_264.wav,2.95,1.22,1.73,4.0
test,3,1,test/3.wav,datasets/seame_dev_sge_cn_en_2000/00413.wav,1.5899999999999999,0.16,1.43,4.0
test,4,0,test/4.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000289_189.wav,3.1,1.79,1.31,4.0
test,5,0,test/5.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000203_1262.wav,2.92,1.58,1.34,4.0
test,6,1,test/6.wav,datasets/seame_dev_sge_cn_en_2000/00227.wav,2.31,1.44,0.87,4.0
test,7,1,test/7.wav,datasets/seame_dev_sge_cn_en_2000/01146.wav,2.79,1.57,1.22,4.0
test,8,0,test/8.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000161_1222.wav,2.17,1.41,0.76,4.0
test,9,1,test/9.wav,datasets/seame_dev_sge_cn_en_2000/00307.wav,0.78,0.19,0.59,4.0
test,10,1,test/10.wav,datasets/seame_dev_sge_cn_en_2000/00408.wav,1.65,0.14,1.51,4.0
test,11,1,test/11.wav,datasets/seame_dev_sge_cn_en_2000/01232.wav,2.5,1.34,1.16,4.0
test,12,1,test/12.wav,datasets/seame_dev_sge_cn_en_2000/00622.wav,2.07,0.59,1.48,4.0
test,13,1,test/13.wav,datasets/seame_dev_sge_cn_en_2000/01072.wav,1.4300000000000002,0.32,1.11,4.0
test,14,0,test/14.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000316_254.wav,2.83,1.51,1.32,4.0
test,15,0,test/15.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000009_1009.wav,3.21,1.54,1.67,4.0
test,16,0,test/16.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000178_1239.wav,2.93,1.36,1.57,4.0
test,17,1,test/17.wav,datasets/seame_dev_sge_cn_en_2000/00171.wav,2.52,1.51,1.01,4.0
test,18,0,test/18.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000363_351.wav,2.88,1.18,1.7,4.0
test,19,1,test/19.wav,datasets/seame_dev_sge_cn_en_2000/01125.wav,2.35,0.66,1.69,4.0
test,20,0,test/20.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000305_234.wav,2.95,1.49,1.46,4.0
test,21,1,test/21.wav,datasets/seame_dev_sge_cn_en_2000/00984.wav,3.0199999999999996,1.39,1.63,4.0
test,22,1,test/22.wav,datasets/seame_dev_sge_cn_en_2000/00106.wav,1.8499999999999999,0.71,1.14,4.0
test,23,1,test/23.wav,datasets/seame_dev_sge_cn_en_2000/00298.wav,1.4100000000000001,0.93,0.48,4.0
test,24,0,test/24.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000002_100.wav,2.62,1.39,1.23,4.0
test,25,0,test/25.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000312_245.wav,3.07,1.68,1.39,4.0
test,26,1,test/26.wav,datasets/seame_dev_sge_cn_en_2000/00859.wav,2.21,1.48,0.73,4.0
test,27,0,test/27.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000149_1203.wav,2.1399999999999997,1.4,0.74,4.0
test,28,0,test/28.wav,datasets/crossfade_switchlingua_seame/seame_en_into_switchlingua_hi/audio/000026_524.wav,2.38,1.57,0.81,4.0
test,29,0,test/29.wav,datasets/crossfade_switchlingua_seame/switchlingua_hi_into_seame_en/audio/000341_01156.wav,2.98,1.81,1.17,4.0
test,30,0,test/30.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000352_332.wav,2.29,0.79,1.5,4.0
test,31,0,test/31.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000329_291.wav,1.32,0.28,1.04,4.0
test,32,1,test/32.wav,datasets/seame_dev_sge_cn_en_2000/00304.wav,1.6500000000000001,0.32,1.33,4.0
test,33,1,test/33.wav,datasets/switchlingua_audio_2000/869.wav,3.51,1.76,1.75,4.0
test,34,1,test/34.wav,datasets/seame_dev_sge_cn_en_2000/00271.wav,2.42,1.49,0.93,4.0
test,35,0,test/35.wav,datasets/crossfade_switchlingua_seame/switchlingua_en_into_seame_zh/audio/000025_00151.wav,2.3200000000000003,1.08,1.24,4.0
test,36,0,test/36.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000107_1152.wav,3.08,1.47,1.61,4.0
test,37,1,test/37.wav,datasets/seame_dev_sge_cn_en_2000/00889.wav,1.43,0.99,0.44,4.0
test,38,1,test/38.wav,datasets/seame_dev_sge_cn_en_2000/00619.wav,2.31,1.79,0.52,4.0
test,39,1,test/39.wav,datasets/seame_dev_sge_cn_en_2000/00034.wav,2.3,1.4,0.9,4.0
test,40,1,test/40.wav,datasets/seame_dev_sge_cn_en_2000/00096.wav,1.68,0.18,1.5,4.0
test,41,0,test/41.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000207_1266.wav,2.9400000000000004,1.12,1.82,4.0
test,42,1,test/42.wav,datasets/seame_dev_sge_cn_en_2000/00889.wav,1.5,0.75,0.75,4.0
test,43,0,test/43.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000295_212.wav,3.04,1.12,1.92,4.0
test,44,1,test/44.wav,datasets/switchlingua_audio_2000/1195.wav,2.08,1.2,0.88,4.0
test,45,1,test/45.wav,datasets/seame_dev_sge_cn_en_2000/00494.wav,2.25,0.6,1.65,4.0
test,46,0,test/46.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000101_1146.wav,2.29,1.27,1.02,4.0
test,47,0,test/47.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000041_106.wav,2.4299999999999997,1.44,0.99,4.0
test,48,0,test/48.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000307_238.wav,1.6400000000000001,1.03,0.61,4.0
test,49,0,test/49.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000309_240.wav,3.12,1.42,1.7,4.0
test,50,1,test/50.wav,datasets/seame_dev_sge_cn_en_2000/00238.wav,2.34,0.81,1.53,4.0
test,51,1,test/51.wav,datasets/seame_dev_sge_cn_en_2000/00246.wav,2.8499999999999996,1.39,1.46,4.0
test,52,0,test/52.wav,datasets/crossfade_switchlingua_seame/switchlingua_hi_into_seame_en/audio/000014_00085.wav,3.16,1.46,1.7,4.0
test,53,0,test/53.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000252_1309.wav,2.43,1.1,1.33,4.0
test,54,0,test/54.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000242_130.wav,2.3499999999999996,1.14,1.21,4.0
test,55,1,test/55.wav,datasets/seame_dev_sge_cn_en_2000/01002.wav,2.3200000000000003,1.04,1.28,4.0
test,56,0,test/56.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000056_1084.wav,1.98,1.05,0.93,4.0
test,57,0,test/57.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000156_1217.wav,2.56,1.63,0.93,4.0
test,58,1,test/58.wav,datasets/switchlingua_audio_2000/891.wav,2.86,1.71,1.15,4.0
test,59,1,test/59.wav,datasets/seame_dev_sge_cn_en_2000/00067.wav,1.55,0.63,0.92,4.0
test,60,0,test/60.wav,datasets/crossfade_switchlingua_seame/switchlingua_en_into_seame_zh/audio/000051_00321.wav,1.7,0.15,1.55,4.0
test,61,1,test/61.wav,datasets/seame_dev_sge_cn_en_2000/01097.wav,2.23,1.08,1.15,4.0
test,62,0,test/62.wav,datasets/crossfade_switchlingua_seame/switchlingua_hi_into_seame_en/audio/000096_00416.wav,0.45,0.11,0.34,4.0
test,63,0,test/63.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000170_1231.wav,2.92,1.45,1.47,4.0
test,64,1,test/64.wav,datasets/seame_dev_sge_cn_en_2000/00036.wav,1.02,0.25,0.77,4.0
test,65,0,test/65.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000327_284.wav,3.05,1.67,1.38,4.0
test,66,1,test/66.wav,datasets/seame_dev_sge_cn_en_2000/00091.wav,3.29,1.53,1.76,4.0
test,67,1,test/67.wav,datasets/seame_dev_sge_cn_en_2000/01095.wav,2.91,1.41,1.5,4.0
test,68,0,test/68.wav,datasets/crossfade_switchlingua_seame/switchlingua_en_into_seame_zh/audio/000026_00158.wav,2.75,1.56,1.19,4.0
test,69,1,test/69.wav,datasets/seame_dev_sge_cn_en_2000/00496.wav,2.3899999999999997,1.64,0.75,4.0
test,70,0,test/70.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000321_275.wav,1.36,0.24,1.12,4.0
test,71,0,test/71.wav,datasets/crossfade_switchlingua_seame/switchlingua_en_into_seame_zh/audio/000117_00761.wav,2.0,1.2,0.8,4.0
test,72,1,test/72.wav,datasets/seame_dev_sge_cn_en_2000/00617.wav,1.9300000000000002,1.03,0.9,4.0
test,73,0,test/73.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000196_1255.wav,2.5599999999999996,1.42,1.14,4.0
test,74,1,test/74.wav,datasets/seame_dev_sge_cn_en_2000/00318.wav,0.8899999999999999,0.29,0.6,4.0
test,75,0,test/75.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000056_1084.wav,2.67,1.62,1.05,4.0
test,76,0,test/76.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000352_332.wav,3.25,1.5,1.75,4.0
test,77,1,test/77.wav,datasets/seame_dev_sge_cn_en_2000/00082.wav,2.79,1.49,1.3,4.0
test,78,0,test/78.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000114_1162.wav,2.67,1.2,1.47,4.0
test,79,1,test/79.wav,datasets/seame_dev_sge_cn_en_2000/00006.wav,2.83,1.58,1.25,4.0
test,80,1,test/80.wav,datasets/seame_dev_sge_cn_en_2000/00931.wav,0.69,0.43,0.26,4.0
test,81,0,test/81.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000289_189.wav,2.22,1.31,0.91,4.0
test,82,0,test/82.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000165_1226.wav,1.16,0.94,0.22,4.0
test,83,0,test/83.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000071_1101.wav,3.1,1.52,1.58,4.0
test,84,0,test/84.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000310_242.wav,3.4299999999999997,1.76,1.67,4.0
test,85,0,test/85.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000043_1062.wav,2.21,0.98,1.23,4.0
test,86,0,test/86.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000267_135.wav,2.18,1.62,0.56,4.0
test,87,0,test/87.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000295_212.wav,2.49,1.37,1.12,4.0
test,88,0,test/88.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000303_228.wav,3.6500000000000004,1.83,1.82,4.0
test,89,0,test/89.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000153_1212.wav,2.42,1.12,1.3,4.0
test,90,1,test/90.wav,datasets/seame_dev_sge_cn_en_2000/00079.wav,2.23,1.21,1.02,4.0
test,91,1,test/91.wav,datasets/seame_dev_sge_cn_en_2000/01266.wav,2.4699999999999998,1.04,1.43,4.0
test,92,0,test/92.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000359_341.wav,2.8,1.4,1.4,4.0
test,93,1,test/93.wav,datasets/seame_dev_sge_cn_en_2000/00062.wav,2.71,1.23,1.48,4.0
test,94,1,test/94.wav,datasets/seame_dev_sge_cn_en_2000/00131.wav,1.96,0.93,1.03,4.0
test,95,1,test/95.wav,datasets/seame_dev_sge_cn_en_2000/01104.wav,2.63,1.48,1.15,4.0
test,96,1,test/96.wav,datasets/seame_dev_sge_cn_en_2000/00876.wav,2.05,1.24,0.81,4.0
test,97,0,test/97.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000158_1219.wav,2.73,1.08,1.65,4.0
test,98,1,test/98.wav,datasets/seame_dev_sge_cn_en_2000/01101.wav,2.23,1.13,1.1,4.0
test,99,1,test/99.wav,datasets/seame_dev_sge_cn_en_2000/00462.wav,3.17,1.7,1.47,4.0
test,100,1,test/100.wav,datasets/seame_dev_sge_cn_en_2000/00277.wav,2.06,0.5,1.56,4.0
test,101,0,test/101.wav,datasets/crossfade_switchlingua_seame/switchlingua_en_into_seame_zh/audio/000021_00136.wav,2.4699999999999998,1.22,1.25,4.0
test,102,1,test/102.wav,datasets/seame_dev_sge_cn_en_2000/00459.wav,1.4500000000000002,0.68,0.77,4.0
test,103,0,test/103.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000130_118.wav,2.24,0.79,1.45,4.0
test,104,0,test/104.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000080_1113.wav,2.9299999999999997,1.3,1.63,4.0
test,105,1,test/105.wav,datasets/seame_dev_sge_cn_en_2000/00493.wav,1.31,0.21,1.1,4.0
test,106,1,test/106.wav,datasets/seame_dev_sge_cn_en_2000/01086.wav,1.92,1.17,0.75,4.0
test,107,1,test/107.wav,datasets/seame_dev_sge_cn_en_2000/00915.wav,1.45,0.95,0.5,4.0
test,108,1,test/108.wav,datasets/seame_dev_sge_cn_en_2000/00995.wav,1.66,0.43,1.23,4.0
test,109,0,test/109.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000076_1107.wav,2.46,1.29,1.17,4.0
test,110,1,test/110.wav,datasets/seame_dev_sge_cn_en_2000/00906.wav,1.8599999999999999,0.58,1.28,4.0
test,111,0,test/111.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000368_358.wav,3.09,1.53,1.56,4.0
test,112,1,test/112.wav,datasets/seame_dev_sge_cn_en_2000/01001.wav,2.3,1.58,0.72,4.0
test,113,1,test/113.wav,datasets/seame_dev_sge_cn_en_2000/00171.wav,2.21,0.71,1.5,4.0
test,114,0,test/114.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000305_234.wav,1.83,1.46,0.37,4.0
test,115,0,test/115.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000032_1048.wav,2.8499999999999996,1.44,1.41,4.0
test,116,1,test/116.wav,datasets/seame_dev_sge_cn_en_2000/00295.wav,2.3899999999999997,1.39,1.0,4.0
test,117,0,test/117.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000332_296.wav,2.08,1.22,0.86,4.0
test,118,0,test/118.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000373_369.wav,2.25,1.17,1.08,4.0
test,119,0,test/119.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000307_238.wav,2.38,1.35,1.03,4.0
test,120,0,test/120.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000004_1003.wav,3.06,1.76,1.3,4.0
test,121,1,test/121.wav,datasets/seame_dev_sge_cn_en_2000/00003.wav,0.42000000000000004,0.17,0.25,4.0
test,122,1,test/122.wav,datasets/seame_dev_sge_cn_en_2000/01253.wav,2.46,1.28,1.18,4.0
test,123,0,test/123.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000347_322.wav,2.74,1.36,1.38,4.0
test,124,0,test/124.wav,datasets/crossfade_switchlingua_seame/switchlingua_en_into_seame_zh/audio/000012_00081.wav,2.64,1.54,1.1,4.0
test,125,0,test/125.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000335_3.wav,3.02,1.81,1.21,4.0
test,126,1,test/126.wav,datasets/seame_dev_sge_cn_en_2000/00448.wav,2.83,1.52,1.31,4.0
test,127,1,test/127.wav,datasets/seame_dev_sge_cn_en_2000/01205.wav,2.21,1.65,0.56,4.0
test,128,1,test/128.wav,datasets/seame_dev_sge_cn_en_2000/00753.wav,2.29,1.28,1.01,4.0
test,129,1,test/129.wav,datasets/seame_dev_sge_cn_en_2000/00633.wav,1.6500000000000001,1.1,0.55,4.0
test,130,0,test/130.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000337_301.wav,2.24,1.14,1.1,4.0
test,131,0,test/131.wav,datasets/crossfade_switchlingua_seame/seame_en_into_switchlingua_hi/audio/000002_146.wav,3.25,1.55,1.7,4.0
test,132,1,test/132.wav,datasets/seame_dev_sge_cn_en_2000/00069.wav,3.05,1.82,1.23,4.0
test,133,1,test/133.wav,datasets/seame_dev_sge_cn_en_2000/01143.wav,2.51,1.32,1.19,4.0
test,134,0,test/134.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000041_106.wav,2.3600000000000003,0.99,1.37,4.0
test,135,1,test/135.wav,datasets/seame_dev_sge_cn_en_2000/01220.wav,1.1600000000000001,0.05,1.11,4.0
test,136,1,test/136.wav,datasets/seame_dev_sge_cn_en_2000/00180.wav,1.76,0.89,0.87,4.0
test,137,0,test/137.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000359_341.wav,2.44,1.4,1.04,4.0
test,138,0,test/138.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000178_1239.wav,2.08,0.39,1.69,4.0
test,139,0,test/139.wav,datasets/crossfade_switchlingua_seame/switchlingua_hi_into_seame_en/audio/000321_01064.wav,3.19,1.64,1.55,4.0
test,140,0,test/140.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000283_167.wav,1.96,1.67,0.29,4.0
test,141,1,test/141.wav,datasets/seame_dev_sge_cn_en_2000/01259.wav,2.3,1.0,1.3,4.0
test,142,0,test/142.wav,datasets/crossfade_switchlingua_seame/switchlingua_hi_into_seame_en/audio/000217_00755.wav,2.24,0.96,1.28,4.0
test,143,1,test/143.wav,datasets/seame_dev_sge_cn_en_2000/01189.wav,2.1799999999999997,1.2,0.98,4.0
test,144,1,test/144.wav,datasets/seame_dev_sge_cn_en_2000/00964.wav,1.1,0.28,0.82,4.0
test,145,1,test/145.wav,datasets/seame_dev_sge_cn_en_2000/00984.wav,2.63,0.99,1.64,4.0
test,146,0,test/146.wav,datasets/crossfade_switchlingua_seame/switchlingua_en_into_seame_zh/audio/000008_00035.wav,2.3499999999999996,1.64,0.71,4.0
test,147,1,test/147.wav,datasets/seame_dev_sge_cn_en_2000/00913.wav,1.96,1.45,0.51,4.0
test,148,0,test/148.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000094_1130.wav,2.6,1.5,1.1,4.0
test,149,0,test/149.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000338_302.wav,2.59,1.42,1.17,4.0
test,150,0,test/150.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000304_231.wav,2.99,1.58,1.41,4.0
test,151,0,test/151.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000065_1094.wav,1.94,0.9,1.04,4.0
test,152,1,test/152.wav,datasets/seame_dev_sge_cn_en_2000/00076.wav,2.6799999999999997,1.52,1.16,4.0
test,153,0,test/153.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000273_15.wav,2.89,1.34,1.55,4.0
test,154,0,test/154.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000232_1290.wav,1.91,1.49,0.42,4.0
test,155,1,test/155.wav,datasets/seame_dev_sge_cn_en_2000/01032.wav,2.74,1.1,1.64,4.0
test,156,1,test/156.wav,datasets/seame_dev_sge_cn_en_2000/00495.wav,1.7999999999999998,0.63,1.17,4.0
test,157,0,test/157.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000145_1199.wav,3.14,1.81,1.33,4.0
test,158,0,test/158.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000079_1112.wav,2.2800000000000002,1.1,1.18,4.0
test,159,0,test/159.wav,datasets/crossfade_switchlingua_seame/switchlingua_hi_into_seame_en/audio/000165_00626.wav,2.45,1.31,1.14,4.0
test,160,1,test/160.wav,datasets/seame_dev_sge_cn_en_2000/00892.wav,1.63,0.99,0.64,4.0
test,161,1,test/161.wav,datasets/seame_dev_sge_cn_en_2000/00239.wav,2.25,0.76,1.49,4.0
test,162,1,test/162.wav,datasets/switchlingua_audio_2000/437.wav,3.01,1.93,1.08,4.0
test,163,0,test/163.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000057_1085.wav,2.48,1.07,1.41,4.0
test,164,1,test/164.wav,datasets/seame_dev_sge_cn_en_2000/00074.wav,1.61,0.04,1.57,4.0
test,165,0,test/165.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000251_1308.wav,2.58,1.22,1.36,4.0
test,166,1,test/166.wav,datasets/seame_dev_sge_cn_en_2000/00324.wav,1.77,0.35,1.42,4.0
test,167,1,test/167.wav,datasets/seame_dev_sge_cn_en_2000/00947.wav,2.4400000000000004,1.34,1.1,4.0
test,168,1,test/168.wav,datasets/switchlingua_audio_2000/14.wav,3.6500000000000004,1.84,1.81,4.0
test,169,1,test/169.wav,datasets/seame_dev_sge_cn_en_2000/00534.wav,2.61,0.9,1.71,4.0
test,170,0,test/170.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000347_322.wav,2.92,1.56,1.36,4.0
test,171,1,test/171.wav,datasets/seame_dev_sge_cn_en_2000/00225.wav,0.97,0.19,0.78,4.0
test,172,0,test/172.wav,datasets/crossfade_switchlingua_seame/switchlingua_en_into_seame_zh/audio/000021_00136.wav,2.62,1.4,1.22,4.0
test,173,0,test/173.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000285_171.wav,3.0999999999999996,1.46,1.64,4.0
test,174,1,test/174.wav,datasets/switchlingua_audio_2000/48.wav,2.95,1.68,1.27,4.0
test,175,0,test/175.wav,datasets/crossfade_switchlingua_seame/seame_zh_into_switchlingua_en/audio/000141_1193.wav,2.48,1.45,1.03,4.0
